"Dataframe_id"	"Subject_id"	"Activity"	" timeBodyAcc-mean()-X"	" timeBodyAcc-mean()-Y"	" timeBodyAcc-mean()-Z"	" timeGravityAcc-mean()-X"	" timeGravityAcc-mean()-Y"	" timeGravityAcc-mean()-Z"	" timeBodyAccJerk-mean()-X"	" timeBodyAccJerk-mean()-Y"	" timeBodyAccJerk-mean()-Z"	" timeBodyGyro-mean()-X"	" timeBodyGyro-mean()-Y"	" timeBodyGyro-mean()-Z"	" timeBodyGyroJerk-mean()-X"	" timeBodyGyroJerk-mean()-Y"	" timeBodyGyroJerk-mean()-Z"	" timeBodyAccMag-mean()"	" timeGravityAccMag-mean()"	" timeBodyAccJerkMag-mean()"	" timeBodyGyroMag-mean()"	" timeBodyGyroJerkMag-mean()"	" freqBodyAcc-mean()-X"	" freqBodyAcc-mean()-Y"	" freqBodyAcc-mean()-Z"	" freqBodyAccJerk-mean()-X"	" freqBodyAccJerk-mean()-Y"	" freqBodyAccJerk-mean()-Z"	" freqBodyGyro-mean()-X"	" freqBodyGyro-mean()-Y"	" freqBodyGyro-mean()-Z"	" freqBodyAccMag-mean()"	" freqBodyBodyAccJerkMag-mean()"	" freqBodyBodyGyroMag-mean()"	" freqBodyBodyGyroJerkMag-mean()"	" timeBodyAcc-std()-X"	" timeBodyAcc-std()-Y"	" timeBodyAcc-std()-Z"	" timeGravityAcc-std()-X"	" timeGravityAcc-std()-Y"	" timeGravityAcc-std()-Z"	" timeBodyAccJerk-std()-X"	" timeBodyAccJerk-std()-Y"	" timeBodyAccJerk-std()-Z"	" timeBodyGyro-std()-X"	" timeBodyGyro-std()-Y"	" timeBodyGyro-std()-Z"	" timeBodyGyroJerk-std()-X"	" timeBodyGyroJerk-std()-Y"	" timeBodyGyroJerk-std()-Z"	" timeBodyAccMag-std()"	" timeGravityAccMag-std()"	" timeBodyAccJerkMag-std()"	" timeBodyGyroMag-std()"	" timeBodyGyroJerkMag-std()"	" freqBodyAcc-std()-X"	" freqBodyAcc-std()-Y"	" freqBodyAcc-std()-Z"	" freqBodyAccJerk-std()-X"	" freqBodyAccJerk-std()-Y"	" freqBodyAccJerk-std()-Z"	" freqBodyGyro-std()-X"	" freqBodyGyro-std()-Y"	" freqBodyGyro-std()-Z"	" freqBodyAccMag-std()"	" freqBodyBodyAccJerkMag-std()"	" freqBodyBodyGyroMag-std()"	" freqBodyBodyGyroJerkMag-std()"
2	3	"sitting"	"2.5720e-01"	"-3.5030e-03"	"-9.8358e-02"	"9.0110e-01"	"1.2730e-01"	"1.3902e-01"	"7.2610e-02"	"2.7253e-03"	"-4.2335e-03"	"-3.8537e-02"	"-7.5241e-02"	"9.4011e-02"	"-1.0361e-01"	"-3.6091e-02"	"-5.9008e-02"	"-8.9538e-01"	"-8.9538e-01"	"-9.6908e-01"	"-9.1935e-01"	"-9.7800e-01"	"-9.7015e-01"	"-8.9191e-01"	"-9.1799e-01"	"-9.7495e-01"	"-9.5417e-01"	"-9.7085e-01"	"-9.5755e-01"	"-9.5617e-01"	"-9.3497e-01"	"-9.0419e-01"	"-9.6589e-01"	"-9.4666e-01"	"-9.7790e-01"	"-9.7101e-01"	"-8.5662e-01"	"-8.7511e-01"	"-9.5732e-01"	"-9.0392e-01"	"-8.9774e-01"	"-9.7447e-01"	"-9.5363e-01"	"-9.7466e-01"	"-9.6543e-01"	"-9.4485e-01"	"-9.2641e-01"	"-9.7255e-01"	"-9.7864e-01"	"-9.7375e-01"	"-8.7030e-01"	"-8.7030e-01"	"-9.6655e-01"	"-9.2552e-01"	"-9.7677e-01"	"-9.7161e-01"	"-8.4966e-01"	"-8.6432e-01"	"-9.7628e-01"	"-9.5646e-01"	"-9.7716e-01"	"-9.6801e-01"	"-9.3961e-01"	"-9.3063e-01"	"-8.7463e-01"	"-9.6657e-01"	"-9.2545e-01"	"-9.7669e-01"
2	3	"standing"	"2.8005e-01"	"-1.4338e-02"	"-1.0162e-01"	"9.3503e-01"	"-3.0174e-01"	"2.4763e-02"	"7.5090e-02"	"7.7166e-03"	"-8.0718e-03"	"-2.4663e-02"	"-5.8510e-02"	"6.6526e-02"	"-9.9460e-02"	"-4.7242e-02"	"-4.1683e-02"	"-9.2543e-01"	"-9.2543e-01"	"-9.5930e-01"	"-8.9209e-01"	"-9.6234e-01"	"-9.6012e-01"	"-9.0808e-01"	"-9.3951e-01"	"-9.5767e-01"	"-9.4350e-01"	"-9.6917e-01"	"-9.0128e-01"	"-9.3771e-01"	"-9.1617e-01"	"-9.2697e-01"	"-9.4863e-01"	"-9.1368e-01"	"-9.6033e-01"	"-9.6674e-01"	"-8.9345e-01"	"-9.1142e-01"	"-9.8202e-01"	"-9.5743e-01"	"-9.2816e-01"	"-9.5709e-01"	"-9.4169e-01"	"-9.7306e-01"	"-9.0046e-01"	"-9.2779e-01"	"-9.1236e-01"	"-9.4094e-01"	"-9.6843e-01"	"-9.5829e-01"	"-9.1514e-01"	"-9.1514e-01"	"-9.4877e-01"	"-8.8213e-01"	"-9.5768e-01"	"-9.6993e-01"	"-8.9243e-01"	"-9.0480e-01"	"-9.6057e-01"	"-9.4395e-01"	"-9.7560e-01"	"-9.0199e-01"	"-9.2313e-01"	"-9.1974e-01"	"-9.2184e-01"	"-9.4821e-01"	"-8.8344e-01"	"-9.5712e-01"
2	3	"walking"	"2.7557e-01"	"-1.7177e-02"	"-1.1267e-01"	"9.3651e-01"	"-2.6199e-01"	"-1.3811e-01"	"8.1475e-02"	"1.0059e-02"	"-5.6226e-03"	"-2.5641e-02"	"-7.7915e-02"	"8.1349e-02"	"-9.5240e-02"	"-3.8787e-02"	"-5.0362e-02"	"-2.5469e-01"	"-2.5469e-01"	"-2.8001e-01"	"-4.6641e-01"	"-5.6614e-01"	"-3.1661e-01"	"-8.1302e-02"	"-4.1237e-01"	"-3.0469e-01"	"-1.4051e-01"	"-5.1414e-01"	"-4.3785e-01"	"-5.6153e-01"	"-4.1813e-01"	"-2.9003e-01"	"-1.8676e-01"	"-5.6976e-01"	"-6.0775e-01"	"-3.6036e-01"	"-6.9914e-02"	"-3.8741e-01"	"-9.7777e-01"	"-9.6236e-01"	"-9.5209e-01"	"-2.6868e-01"	"-4.4962e-02"	"-5.2949e-01"	"-5.7187e-01"	"-5.6379e-01"	"-4.7670e-01"	"-3.8592e-01"	"-6.3909e-01"	"-5.3666e-01"	"-3.2843e-01"	"-3.2843e-01"	"-1.3992e-01"	"-5.6151e-01"	"-5.6737e-01"	"-3.7928e-01"	"-1.2403e-01"	"-4.2300e-01"	"-2.9660e-01"	"-5.6150e-03"	"-5.4353e-01"	"-6.1512e-01"	"-5.6889e-01"	"-5.4590e-01"	"-4.5637e-01"	"-8.9852e-02"	"-6.3264e-01"	"-5.4909e-01"
2	3	"walking_downst."	"2.9242e-01"	"-1.9355e-02"	"-1.1614e-01"	"9.3906e-01"	"-2.2883e-01"	"-1.0235e-01"	"7.2569e-02"	"1.0971e-02"	"-2.0273e-03"	"-1.3157e-01"	"-1.3936e-02"	"1.2383e-01"	"-7.7870e-02"	"-3.9157e-02"	"-4.1619e-02"	"-6.2813e-02"	"-6.2813e-02"	"-2.0524e-01"	"-2.1529e-01"	"-5.0857e-01"	"-4.2171e-02"	"-7.7005e-03"	"-4.0445e-01"	"-9.0671e-02"	"-1.3594e-01"	"-5.2906e-01"	"-1.2907e-01"	"-5.4269e-01"	"-3.0287e-01"	"2.8941e-02"	"-4.9478e-02"	"-3.3238e-01"	"-5.7628e-01"	"-5.7410e-02"	"-3.3150e-02"	"-3.6224e-01"	"-9.5006e-01"	"-9.4609e-01"	"-8.9994e-01"	"-8.5801e-02"	"-1.1144e-01"	"-5.7174e-01"	"-2.6165e-01"	"-5.4674e-01"	"-4.4231e-01"	"-2.8568e-01"	"-6.8095e-01"	"-3.7461e-01"	"-4.1134e-02"	"-4.1134e-02"	"-9.2632e-02"	"-2.4579e-01"	"-5.8392e-01"	"-6.5442e-02"	"-1.0972e-01"	"-3.8972e-01"	"-1.6544e-01"	"-1.4773e-01"	"-6.1353e-01"	"-3.0863e-01"	"-5.5309e-01"	"-5.4816e-01"	"-2.3385e-01"	"-1.5910e-01"	"-3.2244e-01"	"-6.2491e-01"
2	3	"walking_upst."	"2.6082e-01"	"-3.2411e-02"	"-1.1006e-01"	"8.8353e-01"	"-3.8285e-01"	"-1.6294e-01"	"4.2688e-02"	"3.9725e-02"	"2.0821e-02"	"7.2198e-02"	"-1.3928e-01"	"2.1560e-02"	"-1.1551e-01"	"-4.0037e-02"	"-4.9818e-02"	"-1.8401e-01"	"-1.8401e-01"	"-4.3690e-01"	"-3.4732e-01"	"-6.5886e-01"	"-3.9200e-01"	"-7.8809e-02"	"-5.0449e-01"	"-4.7843e-01"	"-2.8377e-01"	"-6.7731e-01"	"-3.7822e-01"	"-6.3729e-01"	"-4.3150e-01"	"-3.1587e-01"	"-4.1292e-01"	"-5.1421e-01"	"-7.1688e-01"	"-3.1312e-01"	"1.1628e-02"	"-3.6975e-01"	"-9.4404e-01"	"-9.0983e-01"	"-9.0947e-01"	"-4.5836e-01"	"-2.5168e-01"	"-7.0855e-01"	"-4.5604e-01"	"-5.8274e-01"	"-4.9233e-01"	"-5.0727e-01"	"-7.7577e-01"	"-5.7343e-01"	"-3.3360e-01"	"-3.3360e-01"	"-4.3902e-01"	"-4.0889e-01"	"-7.1803e-01"	"-2.8533e-01"	"-8.0399e-03"	"-3.5080e-01"	"-4.8645e-01"	"-2.6819e-01"	"-7.3871e-01"	"-4.8482e-01"	"-5.5605e-01"	"-5.6110e-01"	"-4.4799e-01"	"-4.8061e-01"	"-4.4518e-01"	"-7.4003e-01"
2	5	"laying"	"2.7833e-01"	"-1.8304e-02"	"-1.0794e-01"	"-4.8347e-01"	"9.5489e-01"	"2.6364e-01"	"8.4816e-02"	"7.4746e-03"	"-3.0407e-03"	"-2.1894e-02"	"-7.9871e-02"	"1.5989e-01"	"-1.0211e-01"	"-4.0445e-02"	"-7.0831e-02"	"-9.6678e-01"	"-9.6678e-01"	"-9.8014e-01"	"-9.4694e-01"	"-9.8642e-01"	"-9.6874e-01"	"-9.6542e-01"	"-9.7701e-01"	"-9.8269e-01"	"-9.6533e-01"	"-9.8325e-01"	"-9.7580e-01"	"-9.7825e-01"	"-9.6320e-01"	"-9.6223e-01"	"-9.7736e-01"	"-9.6826e-01"	"-9.8462e-01"	"-9.6593e-01"	"-9.6930e-01"	"-9.6856e-01"	"-9.4570e-01"	"-9.8596e-01"	"-9.7708e-01"	"-9.8331e-01"	"-9.6456e-01"	"-9.8542e-01"	"-9.7950e-01"	"-9.7743e-01"	"-9.6058e-01"	"-9.8342e-01"	"-9.8376e-01"	"-9.8968e-01"	"-9.5861e-01"	"-9.5861e-01"	"-9.7748e-01"	"-9.5829e-01"	"-9.8377e-01"	"-9.6495e-01"	"-9.7291e-01"	"-9.6588e-01"	"-9.8563e-01"	"-9.6624e-01"	"-9.8614e-01"	"-9.8071e-01"	"-9.7726e-01"	"-9.6331e-01"	"-9.6253e-01"	"-9.7638e-01"	"-9.5926e-01"	"-9.8343e-01"
2	5	"sitting"	"2.7369e-01"	"-9.9008e-03"	"-1.0854e-01"	"8.8073e-01"	"1.6845e-01"	"1.4301e-01"	"7.4958e-02"	"-2.7877e-03"	"3.3861e-03"	"-4.2236e-02"	"-8.3548e-02"	"8.2393e-02"	"-8.8975e-02"	"-4.5470e-02"	"-4.8771e-02"	"-9.3798e-01"	"-9.3798e-01"	"-9.6932e-01"	"-9.3430e-01"	"-9.7385e-01"	"-9.7745e-01"	"-9.2143e-01"	"-9.4606e-01"	"-9.7602e-01"	"-9.5424e-01"	"-9.6950e-01"	"-9.5712e-01"	"-9.5546e-01"	"-9.3800e-01"	"-9.3629e-01"	"-9.6444e-01"	"-9.4476e-01"	"-9.7160e-01"	"-9.8095e-01"	"-9.0434e-01"	"-9.2609e-01"	"-9.8314e-01"	"-9.3994e-01"	"-9.4501e-01"	"-9.7520e-01"	"-9.5279e-01"	"-9.7344e-01"	"-9.6623e-01"	"-9.5006e-01"	"-9.4064e-01"	"-9.6604e-01"	"-9.7543e-01"	"-9.6488e-01"	"-9.2094e-01"	"-9.2094e-01"	"-9.6576e-01"	"-9.3141e-01"	"-9.7039e-01"	"-9.8259e-01"	"-9.0229e-01"	"-9.2184e-01"	"-9.7653e-01"	"-9.5446e-01"	"-9.7602e-01"	"-9.6939e-01"	"-9.4757e-01"	"-9.4735e-01"	"-9.2567e-01"	"-9.6655e-01"	"-9.3475e-01"	"-9.7068e-01"
2	5	"standing"	"2.8254e-01"	"-7.0042e-03"	"-1.0217e-01"	"9.6019e-01"	"-3.8710e-02"	"1.3864e-01"	"7.2519e-02"	"-2.2199e-03"	"-1.2281e-02"	"-3.2271e-02"	"-5.0988e-02"	"6.9095e-02"	"-9.2225e-02"	"-3.9911e-02"	"-4.2222e-02"	"-9.0610e-01"	"-9.0610e-01"	"-9.5686e-01"	"-9.0067e-01"	"-9.5841e-01"	"-9.6450e-01"	"-8.9080e-01"	"-9.1508e-01"	"-9.6306e-01"	"-9.3137e-01"	"-9.5844e-01"	"-9.0966e-01"	"-9.3937e-01"	"-9.0719e-01"	"-9.0464e-01"	"-9.4183e-01"	"-9.0454e-01"	"-9.5229e-01"	"-9.6859e-01"	"-8.6944e-01"	"-8.6933e-01"	"-9.7409e-01"	"-9.3197e-01"	"-9.1461e-01"	"-9.6265e-01"	"-9.3122e-01"	"-9.6383e-01"	"-9.1040e-01"	"-9.3374e-01"	"-9.0747e-01"	"-9.4193e-01"	"-9.6118e-01"	"-9.4476e-01"	"-8.7977e-01"	"-8.7977e-01"	"-9.4296e-01"	"-8.6704e-01"	"-9.4797e-01"	"-9.7067e-01"	"-8.6793e-01"	"-8.5823e-01"	"-9.6578e-01"	"-9.3620e-01"	"-9.6807e-01"	"-9.1278e-01"	"-9.3186e-01"	"-9.1679e-01"	"-8.8675e-01"	"-9.4360e-01"	"-8.6891e-01"	"-9.4620e-01"
2	5	"walking"	"2.7784e-01"	"-1.7285e-02"	"-1.0774e-01"	"9.7262e-01"	"-1.0044e-01"	"2.4762e-03"	"8.4589e-02"	"-1.6319e-02"	"8.3216e-05"	"-4.8892e-02"	"-6.9014e-02"	"8.1544e-02"	"-8.8841e-02"	"-4.4956e-02"	"-4.8268e-02"	"-1.5834e-01"	"-1.5834e-01"	"-2.8833e-01"	"-3.5593e-01"	"-4.4453e-01"	"-2.8778e-01"	"9.4604e-03"	"-4.9025e-01"	"-3.4495e-01"	"-1.8106e-01"	"-5.9050e-01"	"-3.7267e-01"	"-5.1395e-01"	"-2.1313e-01"	"-3.0499e-01"	"-2.6948e-01"	"-4.8426e-01"	"-5.4805e-01"	"-2.9410e-01"	"7.6748e-02"	"-4.5702e-01"	"-9.7935e-01"	"-9.6159e-01"	"-9.6458e-01"	"-3.0289e-01"	"-9.1040e-02"	"-6.1290e-01"	"-4.9088e-01"	"-5.0462e-01"	"-3.1870e-01"	"-3.5768e-01"	"-5.7144e-01"	"-1.5768e-01"	"-3.7718e-01"	"-3.7718e-01"	"-2.8224e-01"	"-4.9218e-01"	"-4.8920e-01"	"-2.9752e-01"	"4.2603e-02"	"-4.8306e-01"	"-3.2139e-01"	"-5.4521e-02"	"-6.3343e-01"	"-5.2939e-01"	"-5.0268e-01"	"-4.2037e-01"	"-5.1964e-01"	"-3.0569e-01"	"-5.8974e-01"	"-4.5567e-01"
2	5	"walking_downst."	"2.9354e-01"	"-8.5011e-03"	"-1.0032e-01"	"9.5665e-01"	"-6.0758e-02"	"2.1678e-02"	"1.0965e-01"	"1.3762e-02"	"2.1340e-02"	"-6.8295e-02"	"-7.0781e-02"	"8.0656e-02"	"-1.1015e-01"	"-7.0830e-02"	"-3.9966e-02"	"2.1114e-01"	"2.1114e-01"	"-6.3753e-02"	"-2.1803e-01"	"-3.9720e-01"	"9.8432e-02"	"7.9228e-02"	"-3.7474e-01"	"-3.6801e-02"	"-5.6803e-02"	"-4.9198e-01"	"-2.9535e-01"	"-3.8248e-01"	"-3.4175e-02"	"1.5574e-01"	"9.1839e-03"	"-3.4934e-01"	"-4.5370e-01"	"2.7505e-01"	"9.0763e-02"	"-3.2589e-01"	"-9.5049e-01"	"-9.1236e-01"	"-9.2719e-01"	"3.2242e-02"	"4.7361e-02"	"-5.2265e-01"	"-4.6065e-01"	"-4.0913e-01"	"-2.2787e-01"	"-4.1130e-01"	"-5.1459e-01"	"-3.4422e-02"	"2.0542e-01"	"2.0542e-01"	"-2.9257e-02"	"-3.6068e-01"	"-4.5030e-01"	"3.3655e-01"	"2.6827e-02"	"-3.5340e-01"	"1.1056e-02"	"9.0172e-02"	"-5.5118e-01"	"-5.1494e-01"	"-4.3155e-01"	"-3.7471e-01"	"4.2853e-02"	"-8.9736e-02"	"-4.8414e-01"	"-4.8713e-01"
2	5	"walking_upst."	"2.6846e-01"	"-3.2527e-02"	"-1.0747e-01"	"9.3682e-01"	"-2.6594e-01"	"-2.3204e-02"	"7.9544e-02"	"1.4013e-02"	"-2.5591e-02"	"3.9519e-02"	"-1.1720e-01"	"4.2444e-02"	"-1.4303e-01"	"-5.5990e-02"	"-5.3490e-02"	"4.3556e-02"	"4.3556e-02"	"-2.4740e-01"	"-2.3552e-01"	"-4.7349e-01"	"-1.6149e-01"	"7.2890e-02"	"-4.5747e-01"	"-2.8973e-01"	"-1.9682e-01"	"-6.0672e-01"	"-2.6362e-01"	"-5.1661e-01"	"-1.3980e-01"	"-1.6926e-01"	"-2.6467e-01"	"-3.9256e-01"	"-5.7134e-01"	"-4.5724e-02"	"1.8502e-01"	"-3.0894e-01"	"-9.5358e-01"	"-9.0051e-01"	"-9.2142e-01"	"-2.2390e-01"	"-1.2503e-01"	"-6.3837e-01"	"-4.4334e-01"	"-4.4035e-01"	"-2.6545e-01"	"-3.0525e-01"	"-6.3182e-01"	"-2.8215e-01"	"-1.3674e-01"	"-1.3674e-01"	"-3.1019e-01"	"-3.5469e-01"	"-5.5799e-01"	"-4.7382e-03"	"1.6504e-01"	"-2.8926e-01"	"-2.2533e-01"	"-1.0531e-01"	"-6.6883e-01"	"-5.0169e-01"	"-4.0349e-01"	"-3.8038e-01"	"-2.5409e-01"	"-3.7862e-01"	"-4.4045e-01"	"-5.7249e-01"
2	6	"laying"	"2.4866e-01"	"-1.0253e-02"	"-1.3312e-01"	"-4.7671e-01"	"9.5659e-01"	"1.7587e-01"	"9.6348e-02"	"-1.1453e-03"	"3.2882e-03"	"-7.9605e-03"	"-1.0722e-01"	"1.7910e-01"	"-1.1127e-01"	"-4.2410e-02"	"-7.1777e-02"	"-9.1888e-01"	"-9.1888e-01"	"-9.5475e-01"	"-9.0898e-01"	"-9.5565e-01"	"-9.3911e-01"	"-9.2371e-01"	"-9.3804e-01"	"-9.6707e-01"	"-9.3604e-01"	"-9.5443e-01"	"-9.3544e-01"	"-9.4177e-01"	"-9.3264e-01"	"-9.1235e-01"	"-9.4866e-01"	"-9.3015e-01"	"-9.5370e-01"	"-9.3405e-01"	"-9.2464e-01"	"-9.2522e-01"	"-8.8775e-01"	"-9.5916e-01"	"-9.2813e-01"	"-9.6634e-01"	"-9.3367e-01"	"-9.5965e-01"	"-9.5538e-01"	"-9.4363e-01"	"-9.3914e-01"	"-9.3961e-01"	"-9.5863e-01"	"-9.5958e-01"	"-8.9733e-01"	"-8.9733e-01"	"-9.5034e-01"	"-9.2091e-01"	"-9.5316e-01"	"-9.3246e-01"	"-9.2971e-01"	"-9.2400e-01"	"-9.6862e-01"	"-9.3572e-01"	"-9.6357e-01"	"-9.6216e-01"	"-9.4537e-01"	"-9.4714e-01"	"-9.0537e-01"	"-9.5155e-01"	"-9.2869e-01"	"-9.5550e-01"
2	6	"sitting"	"2.7678e-01"	"-1.4591e-02"	"-1.1013e-01"	"9.3369e-01"	"6.8263e-02"	"6.9522e-02"	"7.5472e-02"	"2.5565e-06"	"6.2373e-03"	"-3.7244e-02"	"-8.9908e-02"	"8.5435e-02"	"-9.3669e-02"	"-3.3399e-02"	"-4.6550e-02"	"-9.4954e-01"	"-9.4954e-01"	"-9.6273e-01"	"-9.3270e-01"	"-9.6293e-01"	"-9.7535e-01"	"-9.2826e-01"	"-9.3580e-01"	"-9.7104e-01"	"-9.4707e-01"	"-9.5420e-01"	"-9.3967e-01"	"-9.4386e-01"	"-9.3476e-01"	"-9.3575e-01"	"-9.4835e-01"	"-9.2973e-01"	"-9.5203e-01"	"-9.8016e-01"	"-9.2368e-01"	"-9.2580e-01"	"-9.8887e-01"	"-9.6088e-01"	"-9.5548e-01"	"-9.6993e-01"	"-9.4514e-01"	"-9.5857e-01"	"-9.5737e-01"	"-9.4413e-01"	"-9.3968e-01"	"-9.4371e-01"	"-9.6178e-01"	"-9.5879e-01"	"-9.3157e-01"	"-9.3157e-01"	"-9.4818e-01"	"-9.2126e-01"	"-9.5015e-01"	"-9.8245e-01"	"-9.2568e-01"	"-9.2577e-01"	"-9.7149e-01"	"-9.4688e-01"	"-9.6164e-01"	"-9.6341e-01"	"-9.4490e-01"	"-9.4733e-01"	"-9.3955e-01"	"-9.4730e-01"	"-9.2955e-01"	"-9.5120e-01"
2	6	"standing"	"2.8035e-01"	"-1.8124e-02"	"-1.1217e-01"	"9.4514e-01"	"-2.3025e-01"	"1.3919e-02"	"7.3070e-02"	"8.7188e-03"	"-4.8171e-03"	"-2.8252e-02"	"-5.8982e-02"	"7.6739e-02"	"-1.0329e-01"	"-4.2883e-02"	"-5.0643e-02"	"-9.4502e-01"	"-9.4502e-01"	"-9.6710e-01"	"-9.3940e-01"	"-9.6341e-01"	"-9.7710e-01"	"-9.3034e-01"	"-9.4286e-01"	"-9.7348e-01"	"-9.5141e-01"	"-9.6374e-01"	"-9.3161e-01"	"-9.4327e-01"	"-9.4324e-01"	"-9.4595e-01"	"-9.5591e-01"	"-9.2666e-01"	"-9.5543e-01"	"-9.8176e-01"	"-9.2149e-01"	"-9.2569e-01"	"-9.8558e-01"	"-9.6845e-01"	"-9.4280e-01"	"-9.7313e-01"	"-9.4936e-01"	"-9.6755e-01"	"-9.4756e-01"	"-9.4249e-01"	"-9.4778e-01"	"-9.4642e-01"	"-9.6242e-01"	"-9.6276e-01"	"-9.3931e-01"	"-9.3931e-01"	"-9.5610e-01"	"-9.1589e-01"	"-9.5254e-01"	"-9.8407e-01"	"-9.2145e-01"	"-9.2207e-01"	"-9.7524e-01"	"-9.5068e-01"	"-9.6990e-01"	"-9.5282e-01"	"-9.4254e-01"	"-9.5446e-01"	"-9.4456e-01"	"-9.5538e-01"	"-9.2311e-01"	"-9.5209e-01"
2	6	"walking"	"2.8366e-01"	"-1.6895e-02"	"-1.1030e-01"	"9.5807e-01"	"-2.1469e-01"	"3.3189e-02"	"6.9959e-02"	"-1.6483e-02"	"-7.3893e-03"	"-2.5510e-02"	"-7.4446e-02"	"8.3881e-02"	"-8.7889e-02"	"-3.6231e-02"	"-5.3960e-02"	"-1.6684e-01"	"-1.6684e-01"	"-1.9512e-01"	"-2.8121e-01"	"-3.2129e-01"	"-1.8793e-01"	"1.4078e-01"	"-4.9852e-01"	"-1.5094e-01"	"-7.5374e-02"	"-5.4144e-01"	"-2.3965e-01"	"-3.4138e-01"	"-2.0358e-01"	"-2.0139e-01"	"-5.5401e-02"	"-3.2968e-01"	"-3.6650e-01"	"-2.9654e-01"	"1.6421e-01"	"-5.0432e-01"	"-9.7778e-01"	"-9.6425e-01"	"-9.5721e-01"	"-1.3278e-01"	"8.0890e-03"	"-5.7578e-01"	"-4.4602e-01"	"-3.3170e-01"	"-3.8314e-01"	"-1.8260e-01"	"-4.1639e-01"	"-1.6668e-01"	"-2.6673e-01"	"-2.6673e-01"	"-7.0603e-02"	"-3.6560e-01"	"-3.6471e-01"	"-3.4523e-01"	"1.0170e-01"	"-5.5047e-01"	"-1.9269e-01"	"3.1445e-02"	"-6.0862e-01"	"-5.1532e-01"	"-3.3201e-01"	"-5.1221e-01"	"-4.2168e-01"	"-9.6500e-02"	"-5.1065e-01"	"-4.0808e-01"
2	6	"walking_downst."	"2.7705e-01"	"-1.9537e-02"	"-1.0721e-01"	"9.2853e-01"	"-2.1405e-01"	"-3.0798e-03"	"1.0368e-01"	"9.8769e-03"	"-9.3247e-03"	"-9.6084e-02"	"-3.4178e-02"	"8.7001e-02"	"-2.5645e-02"	"-7.6809e-02"	"-3.7223e-02"	"3.3375e-01"	"3.3375e-01"	"1.0385e-01"	"1.4268e-02"	"-8.2937e-02"	"3.2831e-01"	"3.3977e-01"	"-2.7760e-01"	"1.3655e-01"	"1.3720e-01"	"-2.8309e-01"	"6.3372e-02"	"-1.3033e-01"	"1.5285e-01"	"3.9596e-01"	"2.4383e-01"	"-1.4374e-02"	"-1.3271e-01"	"3.8368e-01"	"3.6016e-01"	"-3.2020e-01"	"-9.5441e-01"	"-9.3358e-01"	"-9.3438e-01"	"1.6527e-01"	"2.7654e-01"	"-3.3682e-01"	"-1.9830e-01"	"-1.8923e-01"	"-9.4080e-02"	"3.9339e-02"	"-1.9351e-01"	"1.9321e-01"	"3.7361e-01"	"3.7361e-01"	"2.0950e-01"	"-4.2628e-02"	"-1.1123e-01"	"4.0337e-01"	"2.8325e-01"	"-4.0601e-01"	"8.8652e-02"	"3.4124e-01"	"-3.8906e-01"	"-2.8672e-01"	"-2.3547e-01"	"-2.7567e-01"	"1.4462e-01"	"1.5481e-01"	"-2.4235e-01"	"-1.4573e-01"
2	6	"walking_upst."	"2.6823e-01"	"-2.7243e-02"	"-1.2208e-01"	"9.1363e-01"	"-3.4073e-01"	"-1.8461e-02"	"7.2107e-02"	"3.7134e-03"	"-2.3782e-03"	"-7.6741e-02"	"-5.1898e-02"	"6.6423e-02"	"-6.5202e-02"	"-4.5771e-02"	"-5.7680e-02"	"1.7779e-02"	"1.7779e-02"	"-2.0738e-01"	"-1.2912e-01"	"-3.4290e-01"	"-1.3108e-01"	"9.7804e-02"	"-4.2725e-01"	"-2.4481e-01"	"-1.2299e-01"	"-5.4931e-01"	"-1.1507e-01"	"-3.2965e-01"	"-4.6414e-02"	"-8.1948e-02"	"-1.6987e-01"	"-2.3063e-01"	"-4.5924e-01"	"-5.0135e-02"	"1.8928e-01"	"-3.5352e-01"	"-9.5940e-01"	"-9.1290e-01"	"-9.0620e-01"	"-1.8030e-01"	"-4.1399e-02"	"-5.6083e-01"	"-3.2197e-01"	"-3.1580e-01"	"-1.8390e-01"	"-1.8676e-01"	"-4.8649e-01"	"-1.7081e-01"	"-7.9151e-02"	"-7.9151e-02"	"-1.6997e-01"	"-1.9989e-01"	"-4.4008e-01"	"-2.1134e-02"	"1.5912e-01"	"-3.6587e-01"	"-1.8682e-01"	"-1.6981e-02"	"-5.7167e-01"	"-3.9025e-01"	"-3.1362e-01"	"-3.1000e-01"	"-2.2216e-01"	"-1.7773e-01"	"-3.1817e-01"	"-4.5594e-01"
